'Elapsed time','V1'
'0:49.128',-5.905
'0:49.131',-5.900
'0:49.133',-5.890
'0:49.136',-5.920
'0:49.139',-5.920
'0:49.142',-5.950
'0:49.144',-5.945
'0:49.147',-5.965
'0:49.150',-5.975
'0:49.153',-5.980
'0:49.156',-5.990
'0:49.158',-6.005
'0:49.161',-6.010
'0:49.164',-6.015
'0:49.167',-6.015
'0:49.169',-6.035
'0:49.172',-6.040
'0:49.175',-6.050
'0:49.178',-6.065
'0:49.181',-6.060
'0:49.183',-6.065
'0:49.186',-6.080
'0:49.189',-6.095
'0:49.192',-6.100
'0:49.194',-6.090
'0:49.197',-6.075
'0:49.200',-6.075
'0:49.203',-6.060
'0:49.206',-6.080
'0:49.208',-6.090
'0:49.211',-6.090
'0:49.214',-6.095
'0:49.217',-6.110
'0:49.219',-6.090
'0:49.222',-6.030
'0:49.225',-5.985
'0:49.228',-5.935
'0:49.231',-5.905
'0:49.233',-5.915
'0:49.236',-5.905
'0:49.239',-5.910
'0:49.242',-5.905
'0:49.244',-5.875
'0:49.247',-5.855
'0:49.250',-5.820
'0:49.253',-5.815
'0:49.256',-5.820
'0:49.258',-5.810
'0:49.261',-5.795
'0:49.264',-5.780
'0:49.267',-5.770
'0:49.269',-5.760
'0:49.272',-5.725
'0:49.275',-5.710
'0:49.278',-5.715
'0:49.281',-5.690
'0:49.283',-5.675
'0:49.286',-5.670
'0:49.289',-5.640
'0:49.292',-5.650
'0:49.294',-5.640
'0:49.297',-5.645
'0:49.300',-5.645
'0:49.303',-5.630
'0:49.306',-5.615
'0:49.308',-5.630
'0:49.311',-5.630
'0:49.314',-5.655
'0:49.317',-5.650
'0:49.319',-5.670
'0:49.322',-5.640
'0:49.325',-5.630
'0:49.328',-5.620
'0:49.331',-5.615
'0:49.333',-5.610
'0:49.336',-5.615
'0:49.339',-5.620
'0:49.342',-5.615
'0:49.344',-5.600
'0:49.347',-5.595
'0:49.350',-5.590
'0:49.353',-5.595
'0:49.356',-5.605
'0:49.358',-5.620
'0:49.361',-5.620
'0:49.364',-5.620
'0:49.367',-5.590
'0:49.369',-5.560
'0:49.372',-5.550
'0:49.375',-5.545
'0:49.378',-5.575
'0:49.381',-5.590
'0:49.383',-5.620
'0:49.386',-5.635
'0:49.389',-5.645
'0:49.392',-5.640
'0:49.394',-5.600
'0:49.397',-5.570
'0:49.400',-5.570
'0:49.403',-5.580
'0:49.406',-5.585
'0:49.408',-5.585
'0:49.411',-5.605
'0:49.414',-5.600
'0:49.417',-5.615
'0:49.419',-5.615
'0:49.422',-5.615
'0:49.425',-5.600
'0:49.428',-5.595
'0:49.431',-5.595
'0:49.433',-5.590
'0:49.436',-5.560
'0:49.439',-5.540
'0:49.442',-5.545
'0:49.444',-5.565
'0:49.447',-5.585
'0:49.450',-5.600
'0:49.453',-5.610
'0:49.456',-5.615
'0:49.458',-5.600
'0:49.461',-5.565
'0:49.464',-5.555
'0:49.467',-5.540
'0:49.469',-5.555
'0:49.472',-5.540
'0:49.475',-5.565
'0:49.478',-5.560
'0:49.481',-5.540
'0:49.483',-5.540
'0:49.486',-5.535
'0:49.489',-5.535
'0:49.492',-5.545
'0:49.494',-5.530
'0:49.497',-5.545
'0:49.500',-5.560
'0:49.503',-5.545
'0:49.506',-5.515
'0:49.508',-5.505
'0:49.511',-5.495
'0:49.514',-5.510
'0:49.517',-5.530
'0:49.519',-5.535
'0:49.522',-5.570
'0:49.525',-5.560
'0:49.528',-5.545
'0:49.531',-5.520
'0:49.533',-5.515
'0:49.536',-5.500
'0:49.539',-5.490
'0:49.542',-5.490
'0:49.544',-5.490
'0:49.547',-5.510
'0:49.550',-5.515
'0:49.553',-5.515
'0:49.556',-5.520
'0:49.558',-5.535
'0:49.561',-5.515
'0:49.564',-5.495
'0:49.567',-5.490
'0:49.569',-5.500
'0:49.572',-5.480
'0:49.575',-5.525
'0:49.578',-5.565
'0:49.581',-5.610
'0:49.583',-5.630
'0:49.586',-5.635
'0:49.589',-5.625
'0:49.592',-5.600
'0:49.594',-5.575
'0:49.597',-5.545
'0:49.600',-5.525
'0:49.603',-5.465
'0:49.606',-5.430
'0:49.608',-5.425
'0:49.611',-5.415
'0:49.614',-5.435
'0:49.617',-5.460
'0:49.619',-5.475
'0:49.622',-5.470
'0:49.625',-5.465
'0:49.628',-5.425
'0:49.631',-5.355
'0:49.633',-5.295
'0:49.636',-5.240
'0:49.639',-5.235
'0:49.642',-5.230
'0:49.644',-5.245
'0:49.647',-5.290
'0:49.650',-5.370
'0:49.653',-5.410
'0:49.656',-5.460
'0:49.658',-5.450
'0:49.661',-5.425
'0:49.664',-5.395
'0:49.667',-5.345
'0:49.669',-5.345
'0:49.672',-5.365
'0:49.675',-5.390
'0:49.678',-5.420
'0:49.681',-5.455
'0:49.683',-5.465
'0:49.686',-5.470
'0:49.689',-5.480
'0:49.692',-5.480
'0:49.694',-5.480
'0:49.697',-5.450
'0:49.700',-5.435
'0:49.703',-5.410
'0:49.706',-5.400
'0:49.708',-5.395
'0:49.711',-5.400
'0:49.714',-5.405
'0:49.717',-5.405
'0:49.719',-5.450
'0:49.722',-5.455
'0:49.725',-5.475
'0:49.728',-5.480
'0:49.731',-5.470
'0:49.733',-5.465
'0:49.736',-5.450
'0:49.739',-5.440
'0:49.742',-5.455
'0:49.744',-5.455
'0:49.747',-5.460
'0:49.750',-5.490
'0:49.753',-5.495
'0:49.756',-5.465
'0:49.758',-5.480
'0:49.761',-5.495
'0:49.764',-5.530
'0:49.767',-5.580
'0:49.769',-5.630
'0:49.772',-5.720
'0:49.775',-5.820
'0:49.778',-5.925
'0:49.781',-6.060
'0:49.783',-6.200
'0:49.786',-6.360
'0:49.789',-6.470
'0:49.792',-6.510
'0:49.794',-6.455
'0:49.797',-6.300
'0:49.800',-6.135
'0:49.803',-5.945
'0:49.806',-5.765
'0:49.808',-5.590
'0:49.811',-5.335
'0:49.814',-5.025
'0:49.817',-4.635
'0:49.819',-4.320
'0:49.822',-4.120
'0:49.825',-4.080
'0:49.828',-4.260
'0:49.831',-4.580
'0:49.833',-4.930
'0:49.836',-5.200
'0:49.839',-5.390
'0:49.842',-5.510
'0:49.844',-5.585
'0:49.847',-5.630
'0:49.850',-5.690
'0:49.853',-5.755
'0:49.856',-5.795
'0:49.858',-5.820
'0:49.861',-5.805
'0:49.864',-5.760
'0:49.867',-5.710
'0:49.869',-5.665
'0:49.872',-5.640
'0:49.875',-5.670
'0:49.878',-5.720
'0:49.881',-5.760
'0:49.883',-5.790
'0:49.886',-5.775
'0:49.889',-5.750
'0:49.892',-5.690
'0:49.894',-5.600
'0:49.897',-5.485
'0:49.900',-5.415
'0:49.903',-5.350
'0:49.906',-5.315
'0:49.908',-5.280
'0:49.911',-5.290
'0:49.914',-5.315
'0:49.917',-5.330
'0:49.919',-5.340
'0:49.922',-5.370
'0:49.925',-5.365
'0:49.928',-5.345
'0:49.931',-5.310
'0:49.933',-5.280
'0:49.936',-5.275
'0:49.939',-5.290
'0:49.942',-5.305
'0:49.944',-5.315
'0:49.947',-5.340
'0:49.950',-5.350
'0:49.953',-5.370
'0:49.956',-5.385
'0:49.958',-5.375
'0:49.961',-5.360
'0:49.964',-5.370
'0:49.967',-5.375
'0:49.969',-5.405
'0:49.972',-5.435
'0:49.975',-5.465
'0:49.978',-5.490
'0:49.981',-5.520
'0:49.983',-5.520
'0:49.986',-5.515
'0:49.989',-5.530
'0:49.992',-5.525
'0:49.994',-5.535
'0:49.997',-5.550
'0:50.000',-5.575
'0:50.003',-5.585
'0:50.006',-5.610
'0:50.008',-5.630
'0:50.011',-5.665
'0:50.014',-5.695
'0:50.017',-5.745
'0:50.019',-5.770
'0:50.022',-5.815
'0:50.025',-5.835
'0:50.028',-5.820
'0:50.031',-5.790
'0:50.033',-5.750
'0:50.036',-5.740
'0:50.039',-5.745
'0:50.042',-5.775
'0:50.044',-5.810
'0:50.047',-5.845
'0:50.050',-5.860
'0:50.053',-5.890
'0:50.056',-5.890
'0:50.058',-5.875
'0:50.061',-5.860
'0:50.064',-5.835
'0:50.067',-5.820
'0:50.069',-5.810
'0:50.072',-5.795
'0:50.075',-5.790
'0:50.078',-5.800
'0:50.081',-5.805
'0:50.083',-5.795
'0:50.086',-5.780
'0:50.089',-5.750
'0:50.092',-5.745
'0:50.094',-5.695
'0:50.097',-5.650
'0:50.100',-5.630
'0:50.103',-5.590
'0:50.106',-5.565
'0:50.108',-5.575
'0:50.111',-5.560
'0:50.114',-5.580
'0:50.117',-5.595
'0:50.119',-5.590
'0:50.122',-5.580
'0:50.125',-5.545
'0:50.128',-5.500
'0:50.131',-5.450
'0:50.133',-5.415
'0:50.136',-5.370
'0:50.139',-5.380
'0:50.142',-5.380
'0:50.144',-5.400
'0:50.147',-5.410
'0:50.150',-5.425
'0:50.153',-5.410
'0:50.156',-5.395
'0:50.158',-5.385
'0:50.161',-5.355
'0:50.164',-5.350
'0:50.167',-5.330
'0:50.169',-5.330
'0:50.172',-5.340
'0:50.175',-5.325
'0:50.178',-5.345
'0:50.181',-5.345
'0:50.183',-5.355
'0:50.186',-5.370
'0:50.189',-5.385
'0:50.192',-5.390
'0:50.194',-5.370
'0:50.197',-5.345
'0:50.200',-5.320
'0:50.203',-5.290
'0:50.206',-5.280
'0:50.208',-5.310
'0:50.211',-5.300
'0:50.214',-5.340
'0:50.217',-5.345
'0:50.219',-5.355
'0:50.222',-5.375
'0:50.225',-5.385
'0:50.228',-5.375
'0:50.231',-5.365
'0:50.233',-5.350
'0:50.236',-5.300
'0:50.239',-5.300
'0:50.242',-5.295
'0:50.244',-5.300
'0:50.247',-5.345
'0:50.250',-5.370
'0:50.253',-5.395
'0:50.256',-5.395
'0:50.258',-5.395
'0:50.261',-5.375
'0:50.264',-5.345
'0:50.267',-5.320
'0:50.269',-5.300
'0:50.272',-5.320
'0:50.275',-5.335
'0:50.278',-5.330
'0:50.281',-5.350
'0:50.283',-5.365
'0:50.286',-5.390
'0:50.289',-5.380
'0:50.292',-5.380
'0:50.294',-5.365
'0:50.297',-5.345
'0:50.300',-5.340
'0:50.303',-5.335
'0:50.306',-5.330
'0:50.308',-5.335
'0:50.311',-5.345
'0:50.314',-5.350
'0:50.317',-5.365
'0:50.319',-5.375
'0:50.322',-5.385
'0:50.325',-5.385
'0:50.328',-5.360
'0:50.331',-5.350
'0:50.333',-5.325
'0:50.336',-5.320
'0:50.339',-5.330
'0:50.342',-5.355
'0:50.344',-5.375
'0:50.347',-5.395
'0:50.350',-5.405
'0:50.353',-5.415
'0:50.356',-5.430
'0:50.358',-5.400
'0:50.361',-5.380
'0:50.364',-5.355
'0:50.367',-5.360
'0:50.369',-5.335
'0:50.372',-5.330
'0:50.375',-5.330
'0:50.378',-5.330
'0:50.381',-5.345
'0:50.383',-5.335
'0:50.386',-5.350
'0:50.389',-5.370
'0:50.392',-5.375
'0:50.394',-5.390
'0:50.397',-5.375
'0:50.400',-5.370
'0:50.403',-5.335
'0:50.406',-5.340
'0:50.408',-5.345
'0:50.411',-5.350
'0:50.414',-5.355
'0:50.417',-5.340
'0:50.419',-5.345
'0:50.422',-5.365
'0:50.425',-5.355
'0:50.428',-5.360
'0:50.431',-5.365
'0:50.433',-5.380
'0:50.436',-5.365
'0:50.439',-5.390
'0:50.442',-5.390
'0:50.444',-5.385
'0:50.447',-5.395
'0:50.450',-5.400
'0:50.453',-5.395
'0:50.456',-5.405
'0:50.458',-5.400
'0:50.461',-5.380
'0:50.464',-5.370
'0:50.467',-5.335
'0:50.469',-5.295
'0:50.472',-5.280
'0:50.475',-5.290
'0:50.478',-5.290
'0:50.481',-5.335
'0:50.483',-5.365
'0:50.486',-5.360
'0:50.489',-5.365
'0:50.492',-5.345
'0:50.494',-5.275
'0:50.497',-5.235
'0:50.500',-5.190
'0:50.503',-5.155
'0:50.506',-5.180
'0:50.508',-5.185
'0:50.511',-5.225
'0:50.514',-5.275
'0:50.517',-5.315
'0:50.519',-5.340
'0:50.522',-5.345
'0:50.525',-5.360
'0:50.528',-5.350
'0:50.531',-5.335
'0:50.533',-5.305
'0:50.536',-5.300
'0:50.539',-5.295
'0:50.542',-5.325
'0:50.544',-5.340
'0:50.547',-5.355
'0:50.550',-5.380
'0:50.553',-5.395
'0:50.556',-5.405
'0:50.558',-5.410
'0:50.561',-5.385
'0:50.564',-5.375
'0:50.567',-5.360
'0:50.569',-5.345
'0:50.572',-5.330
'0:50.575',-5.330
'0:50.578',-5.345
'0:50.581',-5.380
'0:50.583',-5.395
'0:50.586',-5.410
'0:50.589',-5.415
'0:50.592',-5.390
'0:50.594',-5.385
'0:50.597',-5.345
'0:50.600',-5.330
'0:50.603',-5.320
'0:50.606',-5.335
'0:50.608',-5.335
'0:50.611',-5.370
'0:50.614',-5.415
'0:50.617',-5.415
'0:50.619',-5.425
'0:50.622',-5.475
'0:50.625',-5.500
'0:50.628',-5.545
'0:50.631',-5.610
'0:50.633',-5.720
'0:50.636',-5.855
'0:50.639',-6.020
'0:50.642',-6.175
'0:50.644',-6.350
'0:50.647',-6.495
'0:50.650',-6.590
'0:50.653',-6.595
'0:50.656',-6.550
'0:50.658',-6.410
'0:50.661',-6.260
'0:50.664',-6.085
'0:50.667',-5.900
'0:50.669',-5.660
'0:50.672',-5.370
'0:50.675',-4.980
'0:50.678',-4.580
'0:50.681',-4.265
'0:50.683',-4.085
'0:50.686',-4.110
'0:50.689',-4.315
'0:50.692',-4.615
'0:50.694',-4.925
'0:50.697',-5.150
'0:50.700',-5.300
'0:50.703',-5.385
'0:50.706',-5.450
'0:50.708',-5.490
'0:50.711',-5.525
'0:50.714',-5.565
'0:50.717',-5.595
'0:50.719',-5.605
'0:50.722',-5.600
'0:50.725',-5.590
'0:50.728',-5.585
'0:50.731',-5.585
'0:50.733',-5.615
'0:50.736',-5.640
'0:50.739',-5.655
'0:50.742',-5.665
'0:50.744',-5.670
'0:50.747',-5.630
'0:50.750',-5.575
'0:50.753',-5.505
'0:50.756',-5.445
'0:50.758',-5.400
'0:50.761',-5.360
'0:50.764',-5.320
'0:50.767',-5.315
'0:50.769',-5.290
'0:50.772',-5.265
'0:50.775',-5.255
'0:50.778',-5.235
'0:50.781',-5.260
'0:50.783',-5.265
'0:50.786',-5.280
'0:50.789',-5.280
'0:50.792',-5.275
'0:50.794',-5.260
'0:50.797',-5.260
'0:50.800',-5.270
'0:50.803',-5.275
'0:50.806',-5.290
'0:50.808',-5.315
'0:50.811',-5.320
'0:50.814',-5.350
'0:50.817',-5.365
'0:50.819',-5.355
'0:50.822',-5.385
'0:50.825',-5.400
'0:50.828',-5.420
'0:50.831',-5.415
'0:50.833',-5.410
'0:50.836',-5.405
'0:50.839',-5.380
'0:50.842',-5.395
'0:50.844',-5.450
'0:50.847',-5.470
'0:50.850',-5.520
'0:50.853',-5.555
'0:50.856',-5.585
'0:50.858',-5.590
'0:50.861',-5.620
'0:50.864',-5.595
'0:50.867',-5.605
'0:50.869',-5.625
'0:50.872',-5.610
'0:50.875',-5.630
'0:50.878',-5.660
'0:50.881',-5.680
'0:50.883',-5.695
'0:50.886',-5.725
'0:50.889',-5.740
'0:50.892',-5.745
'0:50.894',-5.745
'0:50.897',-5.730
'0:50.900',-5.735
'0:50.903',-5.725
'0:50.906',-5.735
'0:50.908',-5.740
'0:50.911',-5.775
'0:50.914',-5.795
'0:50.917',-5.820
'0:50.919',-5.825
'0:50.922',-5.830
'0:50.925',-5.825
'0:50.928',-5.820
'0:50.931',-5.785
'0:50.933',-5.790
'0:50.936',-5.760
'0:50.939',-5.760
'0:50.942',-5.745
'0:50.944',-5.735
'0:50.947',-5.735
'0:50.950',-5.725
'0:50.953',-5.715
'0:50.956',-5.710
'0:50.958',-5.685
'0:50.961',-5.675
'0:50.964',-5.650
'0:50.967',-5.630
'0:50.969',-5.615
'0:50.972',-5.610
'0:50.975',-5.590
'0:50.978',-5.570
'0:50.981',-5.555
'0:50.983',-5.545
'0:50.986',-5.535
'0:50.989',-5.515
'0:50.992',-5.500
'0:50.994',-5.500
'0:50.997',-5.480
'0:51.000',-5.470
'0:51.003',-5.465
'0:51.006',-5.450
'0:51.008',-5.450
'0:51.011',-5.415
'0:51.014',-5.405
'0:51.017',-5.375
'0:51.019',-5.345
'0:51.022',-5.340
'0:51.025',-5.325
'0:51.028',-5.335
'0:51.031',-5.320
'0:51.033',-5.310
'0:51.036',-5.310
'0:51.039',-5.305
'0:51.042',-5.305
'0:51.044',-5.310
'0:51.047',-5.325
'0:51.050',-5.340
'0:51.053',-5.355
'0:51.056',-5.360
'0:51.058',-5.375
'0:51.061',-5.370
'0:51.064',-5.350
'0:51.067',-5.350
'0:51.069',-5.330
'0:51.072',-5.320
'0:51.075',-5.285
'0:51.078',-5.275
'0:51.081',-5.280
'0:51.083',-5.315
'0:51.086',-5.340
'0:51.089',-5.370
'0:51.092',-5.380
'0:51.094',-5.365
'0:51.097',-5.370
'0:51.100',-5.360
'0:51.103',-5.330
'0:51.106',-5.330
'0:51.108',-5.350
'0:51.111',-5.365
'0:51.114',-5.360
'0:51.117',-5.390
'0:51.119',-5.380
'0:51.122',-5.385
'0:51.125',-5.400
'0:51.128',-5.375
'0:51.131',-5.355
'0:51.133',-5.360
'0:51.136',-5.335
'0:51.139',-5.320
'0:51.142',-5.340
'0:51.144',-5.350
'0:51.147',-5.390
'0:51.150',-5.420
'0:51.153',-5.425
'0:51.156',-5.405
'0:51.158',-5.375
'0:51.161',-5.325
'0:51.164',-5.300
'0:51.167',-5.285
'0:51.169',-5.265
'0:51.172',-5.275
'0:51.175',-5.300
'0:51.178',-5.330
'0:51.181',-5.350
'0:51.183',-5.355
'0:51.186',-5.360
'0:51.189',-5.350
'0:51.192',-5.320
'0:51.194',-5.310
'0:51.197',-5.300
'0:51.200',-5.305
'0:51.203',-5.300
'0:51.206',-5.310
'0:51.208',-5.335
'0:51.211',-5.330
'0:51.214',-5.345
'0:51.217',-5.350
'0:51.219',-5.345
'0:51.222',-5.340
'0:51.225',-5.335
'0:51.228',-5.350
'0:51.231',-5.335
'0:51.233',-5.345
'0:51.236',-5.345
'0:51.239',-5.355
'0:51.242',-5.365
'0:51.244',-5.345
'0:51.247',-5.325
'0:51.250',-5.310
'0:51.253',-5.295
'0:51.256',-5.300
'0:51.258',-5.315
'0:51.261',-5.335
'0:51.264',-5.320
'0:51.267',-5.330
'0:51.269',-5.310
'0:51.272',-5.320
'0:51.275',-5.345
'0:51.278',-5.365
'0:51.281',-5.400
'0:51.283',-5.410
'0:51.286',-5.440
'0:51.289',-5.460
'0:51.292',-5.445
'0:51.294',-5.435
'0:51.297',-5.410
'0:51.300',-5.410
'0:51.303',-5.385
'0:51.306',-5.340
'0:51.308',-5.300
'0:51.311',-5.280
'0:51.314',-5.255
'0:51.317',-5.240
'0:51.319',-5.255
'0:51.322',-5.285
'0:51.325',-5.305
'0:51.328',-5.320
'0:51.331',-5.315
'0:51.333',-5.295
'0:51.336',-5.280
'0:51.339',-5.235
'0:51.342',-5.215
'0:51.344',-5.200
'0:51.347',-5.175
'0:51.350',-5.185
'0:51.353',-5.180
'0:51.356',-5.160
'0:51.358',-5.185
'0:51.361',-5.205
'0:51.364',-5.235
'0:51.367',-5.260
'0:51.369',-5.305
'0:51.372',-5.295
'0:51.375',-5.325
'0:51.378',-5.305
'0:51.381',-5.275
'0:51.383',-5.285
'0:51.386',-5.280
'0:51.389',-5.315
'0:51.392',-5.350
'0:51.394',-5.355
'0:51.397',-5.345
'0:51.400',-5.345
'0:51.403',-5.350
'0:51.406',-5.350
'0:51.408',-5.355
'0:51.411',-5.365
'0:51.414',-5.355
'0:51.417',-5.355
'0:51.419',-5.355
'0:51.422',-5.365
'0:51.425',-5.365
'0:51.428',-5.355
'0:51.431',-5.360
'0:51.433',-5.350
'0:51.436',-5.370
'0:51.439',-5.345
'0:51.442',-5.370
'0:51.444',-5.400
'0:51.447',-5.395
'0:51.450',-5.420
'0:51.453',-5.435
'0:51.456',-5.435
'0:51.458',-5.420
'0:51.461',-5.405
'0:51.464',-5.355
'0:51.467',-5.365
'0:51.469',-5.375
'0:51.472',-5.400
'0:51.475',-5.465
'0:51.478',-5.550
'0:51.481',-5.650
'0:51.483',-5.800
'0:51.486',-5.975
'0:51.489',-6.135
'0:51.492',-6.340
'0:51.494',-6.495
'0:51.497',-6.600
'0:51.500',-6.650
'0:51.503',-6.585
'0:51.506',-6.440
'0:51.508',-6.280
'0:51.511',-6.125
'0:51.514',-5.995
'0:51.517',-5.850
'0:51.519',-5.650
'0:51.522',-5.355
'0:51.525',-4.970
'0:51.528',-4.595
'0:51.531',-4.300
'0:51.533',-4.180
'0:51.536',-4.255
'0:51.539',-4.480
'0:51.542',-4.795
'0:51.544',-5.095
'0:51.547',-5.300
'0:51.550',-5.390
'0:51.553',-5.470
'0:51.556',-5.510
'0:51.558',-5.540
'0:51.561',-5.600
'0:51.564',-5.645
'0:51.567',-5.650
'0:51.569',-5.650
'0:51.572',-5.630
'0:51.575',-5.605
'0:51.578',-5.580
'0:51.581',-5.590
'0:51.583',-5.625
'0:51.586',-5.655
'0:51.589',-5.695
'0:51.592',-5.720
'0:51.594',-5.700
'0:51.597',-5.665
'0:51.600',-5.605
'0:51.603',-5.500
'0:51.606',-5.410
'0:51.608',-5.335
'0:51.611',-5.295
'0:51.614',-5.260
'0:51.617',-5.245
'0:51.619',-5.250
'0:51.622',-5.270
'0:51.625',-5.290
'0:51.628',-5.300
'0:51.631',-5.270
'0:51.633',-5.270
'0:51.636',-5.245
'0:51.639',-5.255
'0:51.642',-5.275
'0:51.644',-5.285
'0:51.647',-5.305
'0:51.650',-5.315
'0:51.653',-5.340
'0:51.656',-5.325
'0:51.658',-5.355
'0:51.661',-5.360
'0:51.664',-5.370
'0:51.667',-5.355
'0:51.669',-5.360
'0:51.672',-5.350
'0:51.675',-5.385
'0:51.678',-5.430
'0:51.681',-5.465
'0:51.683',-5.490
'0:51.686',-5.530
'0:51.689',-5.535
'0:51.692',-5.510
'0:51.694',-5.485
'0:51.697',-5.470
'0:51.700',-5.500
'0:51.703',-5.510
'0:51.706',-5.525
'0:51.708',-5.560
'0:51.711',-5.585
'0:51.714',-5.610
'0:51.717',-5.640
'0:51.719',-5.665
'0:51.722',-5.710
'0:51.725',-5.705
'0:51.728',-5.700
'0:51.731',-5.675
'0:51.733',-5.670
'0:51.736',-5.650
'0:51.739',-5.665
'0:51.742',-5.690
'0:51.744',-5.720
'0:51.747',-5.755
'0:51.750',-5.775
'0:51.753',-5.810
'0:51.756',-5.795
'0:51.758',-5.820
'0:51.761',-5.795
'0:51.764',-5.760
'0:51.767',-5.745
'0:51.769',-5.740
'0:51.772',-5.740
'0:51.775',-5.730
'0:51.778',-5.730
'0:51.781',-5.735
'0:51.783',-5.760
'0:51.786',-5.765
'0:51.789',-5.770
'0:51.792',-5.755
'0:51.794',-5.725
'0:51.797',-5.680
'0:51.800',-5.620
'0:51.803',-5.590
'0:51.806',-5.580
'0:51.808',-5.560
'0:51.811',-5.585
'0:51.814',-5.580
'0:51.817',-5.585
'0:51.819',-5.580
'0:51.822',-5.570
'0:51.825',-5.570
'0:51.828',-5.540
'0:51.831',-5.490
'0:51.833',-5.485
'0:51.836',-5.470
'0:51.839',-5.455
'0:51.842',-5.460
'0:51.844',-5.430
'0:51.847',-5.410
'0:51.850',-5.380
'0:51.853',-5.380
'0:51.856',-5.395
'0:51.858',-5.390
'0:51.861',-5.385
'0:51.864',-5.375
'0:51.867',-5.340
'0:51.869',-5.340
'0:51.872',-5.300
'0:51.875',-5.320
'0:51.878',-5.320
'0:51.881',-5.330
'0:51.883',-5.345
'0:51.886',-5.365
'0:51.889',-5.375
'0:51.892',-5.390
'0:51.894',-5.375
'0:51.897',-5.375
'0:51.900',-5.360
'0:51.903',-5.340
'0:51.906',-5.320
'0:51.908',-5.320
'0:51.911',-5.290
'0:51.914',-5.290
'0:51.917',-5.290
'0:51.919',-5.325
'0:51.922',-5.350
'0:51.925',-5.365
'0:51.928',-5.370
'0:51.931',-5.350
'0:51.933',-5.340
'0:51.936',-5.315
'0:51.939',-5.310
'0:51.942',-5.300
'0:51.944',-5.310
'0:51.947',-5.340
'0:51.950',-5.365
'0:51.953',-5.385
'0:51.956',-5.390
'0:51.958',-5.385
'0:51.961',-5.395
'0:51.964',-5.365
'0:51.967',-5.360
'0:51.969',-5.345
'0:51.972',-5.340
'0:51.975',-5.375
'0:51.978',-5.400
'0:51.981',-5.405
'0:51.983',-5.415
'0:51.986',-5.440
'0:51.989',-5.410
'0:51.992',-5.385
'0:51.994',-5.345
'0:51.997',-5.330
'0:52.000',-5.315
'0:52.003',-5.290
'0:52.006',-5.310
'0:52.008',-5.325
'0:52.011',-5.360
'0:52.014',-5.380
'0:52.017',-5.405
'0:52.019',-5.405
'0:52.022',-5.415
'0:52.025',-5.390
'0:52.028',-5.385
'0:52.031',-5.355
'0:52.033',-5.345
'0:52.036',-5.340
'0:52.039',-5.350
'0:52.042',-5.340
'0:52.044',-5.340
'0:52.047',-5.345
'0:52.050',-5.375
'0:52.053',-5.370
'0:52.056',-5.375
'0:52.058',-5.365
'0:52.061',-5.365
'0:52.064',-5.360
'0:52.067',-5.315
'0:52.069',-5.290
'0:52.072',-5.280
'0:52.075',-5.300
'0:52.078',-5.330
'0:52.081',-5.370
'0:52.083',-5.375
'0:52.086',-5.385
'0:52.089',-5.370
'0:52.092',-5.325
'0:52.094',-5.305
'0:52.097',-5.300
'0:52.100',-5.315
'0:52.103',-5.320
'0:52.106',-5.350
'0:52.108',-5.380
'0:52.111',-5.365
'0:52.114',-5.375
'0:52.117',-5.340
'0:52.119',-5.335
'0:52.122',-5.350
'0:52.125',-5.350
'0:52.128',-5.370
'0:52.131',-5.375
'0:52.133',-5.380
'0:52.136',-5.380
'0:52.139',-5.380
'0:52.142',-5.390
'0:52.144',-5.390
'0:52.147',-5.385
'0:52.150',-5.400
'0:52.153',-5.390
'0:52.156',-5.400
'0:52.158',-5.410
'0:52.161',-5.410
'0:52.164',-5.385
'0:52.167',-5.345
'0:52.169',-5.320
'0:52.172',-5.270
'0:52.175',-5.285
'0:52.178',-5.290
'0:52.181',-5.310
'0:52.183',-5.335
'0:52.186',-5.365
'0:52.189',-5.375
'0:52.192',-5.360
'0:52.194',-5.320
'0:52.197',-5.285
'0:52.200',-5.240
'0:52.203',-5.180
'0:52.206',-5.125
'0:52.208',-5.120
'0:52.211',-5.140
'0:52.214',-5.200
'0:52.217',-5.255
'0:52.219',-5.330
'0:52.222',-5.350
'0:52.225',-5.345
'0:52.228',-5.310
'0:52.231',-5.290
'0:52.233',-5.280
'0:52.236',-5.275
'0:52.239',-5.275
'0:52.242',-5.300
'0:52.244',-5.330
'0:52.247',-5.360
'0:52.250',-5.340
'0:52.253',-5.365
'0:52.256',-5.345
'0:52.258',-5.360
'0:52.261',-5.345
'0:52.264',-5.355
'0:52.267',-5.345
'0:52.269',-5.335
'0:52.272',-5.335
'0:52.275',-5.365
'0:52.278',-5.375
'0:52.281',-5.385
'0:52.283',-5.420
'0:52.286',-5.405
'0:52.289',-5.385
'0:52.292',-5.360
'0:52.294',-5.345
'0:52.297',-5.355
'0:52.300',-5.360
'0:52.303',-5.365
'0:52.306',-5.385
'0:52.308',-5.405
'0:52.311',-5.415
'0:52.314',-5.415
'0:52.317',-5.450
'0:52.319',-5.450
'0:52.322',-5.470
'0:52.325',-5.490
'0:52.328',-5.535
'0:52.331',-5.590
'0:52.333',-5.690
'0:52.336',-5.820
'0:52.339',-5.960
'0:52.342',-6.145
'0:52.344',-6.300
'0:52.347',-6.445
'0:52.350',-6.510
'0:52.353',-6.515
'0:52.356',-6.430
'0:52.358',-6.310
'0:52.361',-6.135
